Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2016-05-09,37.79,37.87,36.82,37.15,10815016.0,0.0,1.0,37.56353176188574,37.643052337195364,36.599344786256495,36.92736715940871,10815016.0
2016-05-10,37.23,37.27,36.06,36.41,14277764.0,0.0,1.0,37.00688773471834,37.046648022373155,35.84389932081503,36.19180183779464,14277764.0
2016-05-11,36.61,37.33,36.46,37.11,10242695.0,0.0,1.0,36.39060327606872,37.10628845385538,36.24150219736317,36.887606871753896,10242695.0
2016-05-12,37.17,37.99,37.05,37.91,8132287.0,0.0,1.0,36.94724730323612,37.762333200159816,36.82796644027167,37.68281262485018,8132287.0
2016-05-13,38.0,38.98,37.99,38.29,10209848.0,0.0,1.0,37.77227327207351,38.74640031961646,37.762333200159816,38.06053535757092,10209848.0
2016-05-16,38.45,39.48,38.31,39.39,7785309.0,0.0,1.0,38.21957650819018,39.243403915301634,38.08041550139833,39.15394326807831,7785309.0
2016-05-17,39.1,39.35,37.63,38.12,10669626.0,0.0,1.0,38.86568118258091,39.11418298042349,37.40449061126649,37.89155413503796,10669626.0
2016-05-18,37.98,38.72,37.86,38.47,7680492.0,0.0,1.0,37.752393128246105,38.48795844986017,37.63311226528167,38.23945665201758,7680492.0
2016-05-19,38.23,38.37,37.54,37.8,7602458.0,0.0,1.0,38.00089492608869,38.14005593288054,37.31502996404315,37.57347183379944,7602458.0
2016-05-20,37.81,37.9434,37.16,37.53,11641830.0,0.0,1.0,37.58341190571315,37.71601246504195,36.937307231322414,37.30508989212945,11641830.0
2016-05-23,37.63,37.995,37.31,37.73,5634642.0,0.0,1.0,37.40449061126649,37.76730323611666,37.08640831002797,37.50389133040351,5634642.0
2016-05-24,37.92,39.035,37.78,39.02,7620574.0,0.0,1.0,37.69275269676389,38.801070715141826,37.55359168997204,38.78616060727128,7620574.0
2016-05-25,39.19,39.55,38.6,38.95,7681127.0,0.0,1.0,38.955141829804234,39.31298441869756,38.36867758689573,38.71658010387536,7681127.0
2016-05-26,38.91,39.4,38.47,39.095,8255722.0,0.0,1.0,38.67681981622054,39.16388333999201,38.23945665201758,38.860711146624055,8255722.0
2016-05-27,39.13,39.99,39.07,39.34,6266336.0,0.0,1.0,38.89550139832202,39.750347582900524,38.835860966839796,39.1042429085098,6266336.0
2016-05-31,39.54,39.69,39.13,39.26,8466742.0,0.0,1.0,39.303044346783864,39.45214542548941,38.89550139832202,39.02472233320016,8466742.0
2016-06-01,39.26,39.29,38.51,38.65,8432241.0,0.0,1.0,39.02472233320016,39.05454254894127,38.279216939672395,38.41837794646425,8432241.0
2016-06-02,38.72,38.752,38.21,38.69,6581525.0,0.0,1.0,38.48795844986017,38.51976667998402,37.98101478226129,38.458138234119055,6581525.0
2016-06-03,38.69,38.91,37.63,37.81,9685230.0,0.0,1.0,38.458138234119055,38.67681981622054,37.40449061126649,37.58341190571315,9685230.0
2016-06-06,37.65,37.805,36.83,37.76,7727265.0,0.0,1.0,37.42437075509389,37.5784418697563,36.6092848581702,37.53371154614463,7727265.0
2016-06-07,37.95,38.5,37.94,38.13,7315913.0,0.0,1.0,37.722572912505,38.26927686775869,37.71263284059129,37.90149420695166,7315913.0
2016-06-08,38.1,38.2399,37.54,38.12,11260501.0,0.0,1.0,37.87167399121055,38.010735597283265,37.31502996404315,37.89155413503796,11260501.0
2016-06-09,37.99,39.02,37.95,38.54,23555740.0,0.0,1.0,37.762333200159816,38.78616060727128,37.722572912505,38.309037155413506,23555740.0
2016-06-10,38.13,38.45,37.535,37.77,13435025.0,0.0,1.0,37.90149420695166,38.21957650819018,37.3100599280863,37.543651618058334,13435025.0
2016-06-13,37.53,38.21,37.36,37.63,7169483.0,0.0,1.0,37.30508989212945,37.98101478226129,37.13610866959649,37.40449061126649,7169483.0
2016-06-14,37.46,38.56,37.24,38.41,19995464.0,0.0,1.0,37.235509388733526,38.32891729924091,37.016827806632044,38.17981622053536,19995464.0
2016-06-15,38.46,38.82,38.02,38.33,10464780.0,0.0,1.0,38.229516580103876,38.5873591689972,37.79215341590093,38.10029564522573,10464780.0
2016-06-16,38.25,39.15,38.0001,39.03,10064275.0,0.0,1.0,38.020775069916105,38.91538154214942,37.772372672792656,38.79610067918498,10064275.0
2016-06-17,39.03,39.05,37.83,38.08,13336367.0,0.0,1.0,38.79610067918498,38.81598082301239,37.60329204954055,37.85179384738314,13336367.0
2016-06-20,38.56,38.96,38.36,38.69,9354231.0,0.0,1.0,38.32891729924091,38.726520175789055,38.13011586096684,38.458138234119055,9354231.0
2016-06-21,38.75,39.23,38.56,38.66,7156128.0,0.0,1.0,38.517778665601284,38.99490211745905,38.32891729924091,38.428318018377944,7156128.0
2016-06-22,38.74,38.89,38.21,38.32,4724984.0,0.0,1.0,38.50783859368758,38.65693967239313,37.98101478226129,38.09035557331203,4724984.0
2016-06-23,38.66,39.06,38.4,38.92,5674095.0,0.0,1.0,38.428318018377944,38.82592089492609,38.169876148621654,38.68675988813424,5674095.0
2016-06-24,37.5,38.05,36.82,36.98,23589159.0,0.0,1.0,37.27526967638833,37.82197363164203,36.599344786256495,36.75838593687575,23589159.0
2016-06-27,36.6,36.66,35.77,36.15,9340506.0,0.0,1.0,36.38066320415502,36.440303635637235,35.555637235317626,35.93335996803835,9340506.0
2016-06-28,36.66,37.215,36.4,37.18,6306628.0,0.0,1.0,36.440303635637235,36.99197762684779,36.181861765880946,36.95718737514982,6306628.0
2016-06-29,37.81,38.25,37.5,38.02,7641766.0,0.0,1.0,37.58341190571315,38.020775069916105,37.27526967638833,37.79215341590093,7641766.0
2016-06-30,38.23,39.98,38.1351,39.63,15052960.0,0.0,1.0,38.00089492608869,39.74040751098681,37.90656364362765,39.3925049940072,15052960.0
2016-07-01,39.69,40.705,39.4175,39.61,8179250.0,0.0,1.0,39.45214542548941,40.461062724730326,39.18127846584099,39.37262485017979,8179250.0
2016-07-05,39.4,40.15,39.28,40.15,7336655.0,0.0,1.0,39.16388333999201,39.909388733519776,39.044602477027574,39.909388733519776,7336655.0
2016-07-06,39.78,40.59,39.53,40.51,9232698.0,0.0,1.0,39.541606072712746,40.34675189772274,39.29310427487016,40.2672313224131,9232698.0
2016-07-07,40.52,40.77,40.14,40.39,6273067.0,0.0,1.0,40.277171394326814,40.5256731921694,39.89944866160608,40.147950459448666,6273067.0
2016-07-08,40.64,41.32,40.42,41.29,6617357.0,0.0,1.0,40.39645225729125,41.0723771474231,40.17777067518978,41.042556931681986,6617357.0
2016-07-11,41.44,42.26,41.17,42.2,14715566.0,0.0,1.0,41.191658010387535,42.006743907311225,40.92327606871754,41.94710347582901,14715566.0
2016-07-12,42.41,42.75,41.88,42.66,10545075.0,0.0,1.0,42.15584498601678,42.4938074310827,41.6290211745905,42.40434678385937,10545075.0
2016-07-13,42.79,43.05,42.045,42.11,11462318.0,0.0,1.0,42.533567718737515,42.792009588493805,41.7930323611666,41.85764282860568,11462318.0
2016-07-14,42.36,42.53,41.66,41.85,9624916.0,0.0,1.0,42.10614462644826,42.275125848981226,41.41033959248901,41.59920095884939,9624916.0
2016-07-15,41.96,42.23,41.75,42.2,5083640.0,0.0,1.0,41.70854174990012,41.976923691570114,41.49980023971235,41.94710347582901,5083640.0
2016-07-18,42.4,42.44,42.05,42.14,5927860.0,0.0,1.0,42.14590491410308,42.18566520175789,41.798002397123454,41.88746304434679,5927860.0
2016-07-19,42.0,42.07,41.4,41.52,9314028.0,0.0,1.0,41.748302037554936,41.81788254095086,41.15189772273272,41.27117858569717,9314028.0
2016-07-20,41.68,41.705,41.22,41.38,5973714.0,0.0,1.0,41.430219736316424,41.45506991610068,40.97297642828606,41.13201757890532,5973714.0
2016-07-21,41.41,41.82,41.06,41.27,6440267.0,0.0,1.0,41.161837794646424,41.569380743108276,40.81393527766681,41.02267678785458,6440267.0
2016-07-22,41.35,41.68,40.93,41.44,4454531.0,0.0,1.0,41.10219736316421,41.430219736316424,40.68471434278866,41.191658010387535,4454531.0
2016-07-25,41.96,42.63,41.6,42.4,9409834.0,0.0,1.0,41.70854174990012,42.37452656811826,41.350699161006794,42.14590491410308,9409834.0
2016-07-26,42.4,42.67,41.19,41.56,8253680.0,0.0,1.0,42.14590491410308,42.41428685577308,40.94315621254495,41.310938873351986,8253680.0
2016-07-27,41.52,41.64,40.79,40.89,13737820.0,0.0,1.0,41.27117858569717,41.39045944866161,40.54555333599681,40.644954055133844,13737820.0
2016-07-28,40.29,40.64,40.05,40.27,11111987.0,0.0,1.0,40.04854974031163,40.39645225729125,39.80998801438274,40.02866959648423,11111987.0
2016-07-29,40.3,40.88,39.73,40.16,13731035.0,0.0,1.0,40.05848981222533,40.63501398322014,39.49190571314423,39.91932880543348,13731035.0
2016-08-01,40.39,40.52,39.97,40.07,6581742.0,0.0,1.0,40.147950459448666,40.277171394326814,39.73046743907312,39.829868158210154,6581742.0
2016-08-02,40.07,40.24,39.53,39.75,6677419.0,0.0,1.0,39.829868158210154,39.99884938074311,39.29310427487016,39.511785856971635,6677419.0
2016-08-03,39.64,40.75,39.63,40.38,8760426.0,0.0,1.0,39.4024450659209,40.50579304834199,39.3925049940072,40.13801038753496,8760426.0
2016-08-04,40.94,41.105,40.53,40.83,10976806.0,0.0,1.0,40.694654414702356,40.85866560127847,40.28711146624052,40.58531362365162,10976806.0
2016-08-05,42.25,42.45,40.01,40.56,20866573.0,0.0,1.0,41.99680383539753,42.1956052736716,39.770227726727924,40.31693168198163,20866573.0
2016-08-08,40.73,40.91,40.45,40.61,8080238.0,0.0,1.0,40.485912904514585,40.664834198961245,40.20759089093089,40.36663204155014,8080238.0
2016-08-09,40.52,41.53,40.45,41.25,8535307.0,0.0,1.0,40.277171394326814,41.28111865761087,40.20759089093089,41.00279664402717,8535307.0
2016-08-10,41.14,41.51,41.0,41.1,5463528.0,0.0,1.0,40.89345585297643,41.26123851378346,40.75429484618458,40.853695565321615,5463528.0
2016-08-11,41.14,41.71,41.14,41.31,6542351.0,0.0,1.0,40.89345585297643,41.460039952057535,40.89345585297643,41.06243707550939,6542351.0
2016-08-12,41.14,41.3,40.83,41.14,6413933.0,0.0,1.0,40.89345585297643,41.05249700359568,40.58531362365162,40.89345585297643,6413933.0
2016-08-15,41.61,41.99,41.27,41.48,5800002.0,0.0,1.0,41.3606392329205,41.73836196564123,41.02267678785458,41.23141829804235,5800002.0
2016-08-16,40.25,40.75,39.29,39.31,26068591.0,0.0,1.0,40.00878945265681,40.50579304834199,39.05454254894127,39.074422692768685,26068591.0
2016-08-17,39.55,39.96,39.335,39.88,11513547.0,0.0,1.0,39.31298441869756,39.72052736715941,39.09927287255294,39.64100679184978,11513547.0
2016-08-18,39.99,40.32,39.84,40.02,7273083.0,0.0,1.0,39.750347582900524,40.07836995605274,39.601246504194975,39.780167798641635,7273083.0
2016-08-19,40.13,40.29,39.78,39.98,6064305.0,0.0,1.0,39.889508589692376,40.04854974031163,39.541606072712746,39.74040751098681,6064305.0
2016-08-22,39.99,40.17,39.81,40.12,4581906.0,0.0,1.0,39.750347582900524,39.92926887734719,39.571426288453864,39.879568517778665,4581906.0
2016-08-23,40.23,40.72,40.23,40.64,6391230.0,0.0,1.0,39.988909308829406,40.47597283260088,39.988909308829406,40.39645225729125,6391230.0
2016-08-24,40.68,40.75,40.44,40.67,5037760.0,0.0,1.0,40.436212544946066,40.50579304834199,40.19765081901718,40.42627247303236,5037760.0
2016-08-25,40.47,41.005,40.4,40.99,7901460.0,0.0,1.0,40.227471034758295,40.75926488214144,40.15789053136237,40.74435477427088,7901460.0
2016-08-26,40.95,41.21,40.65,41.05,6890846.0,0.0,1.0,40.70459448661607,40.963036356372356,40.406392329204955,40.8039952057531,6890846.0
2016-08-29,41.11,41.6,41.02,41.29,5917403.0,0.0,1.0,40.86363563723532,41.350699161006794,40.77417499001199,41.042556931681986,5917403.0
2016-08-30,41.33,41.625,41.13,41.58,5658039.0,0.0,1.0,41.082317219336794,41.37554934079105,40.883515781062734,41.33081901717939,5658039.0
2016-08-31,41.41,41.565,41.12,41.37,5751171.0,0.0,1.0,41.161837794646424,41.31590890930883,40.87357570914902,41.12207750699161,5751171.0
2016-09-01,41.44,42.28,41.41,42.15,7821223.0,0.0,1.0,41.191658010387535,42.02662405113864,41.161837794646424,41.89740311626049,7821223.0
2016-09-02,42.29,43.1,42.23,42.8,8730695.0,0.0,1.0,42.03656412305234,42.84170994806233,41.976923691570114,42.54350779065122,8730695.0
2016-09-06,43.0,43.685,42.6,43.51,13585958.0,0.0,1.0,42.74230922892529,43.42320415501399,42.34470635237715,43.24925289652417,13585958.0
2016-09-07,43.74,44.23,43.23,43.38,9687107.0,0.0,1.0,43.477874550539354,43.96493807431083,42.97093088294047,43.12003196164603,9687107.0
2016-09-08,43.36,43.38,42.73,43.3,8130062.0,0.0,1.0,43.10015181781862,43.12003196164603,42.47392728725529,43.0405113863364,8130062.0
2016-09-09,42.79,43.15,42.29,42.29,8149637.0,0.0,1.0,42.533567718737515,42.89141030763084,42.03656412305234,42.03656412305234,8149637.0
2016-09-12,41.95,43.54,41.85,43.46,11055501.0,0.0,1.0,41.698601677986424,43.27907311226529,41.59920095884939,43.19955253695566,11055501.0
2016-09-13,43.22,43.57,42.791,43.41,9134971.0,0.0,1.0,42.96099081102677,43.3088933280064,42.53456172592889,43.14985217738713,9134971.0
2016-09-14,43.48,44.03,43.43,43.66,7776127.0,0.0,1.0,43.21943268078306,43.76613663603676,43.169732321214546,43.398353975229725,7776127.0
2016-09-15,43.62,44.76,43.5,44.59,12342033.0,0.0,1.0,43.35859368757491,44.49176188573712,43.23931282461047,44.32278066320416,12342033.0
2016-09-16,44.67,44.67,44.05,44.42,40786800.0,0.0,1.0,44.402301238513786,44.402301238513786,43.78601677986416,44.1537994406712,40786800.0
2016-09-19,44.58,44.84,44.0,44.12,8135829.0,0.0,1.0,44.31284059129045,44.57128246104675,43.73631642029565,43.85559728326009,8135829.0
2016-09-20,44.26,44.78,44.1,44.13,6055798.0,0.0,1.0,43.99475829005194,44.51164202956453,43.83571713943269,43.8655373551738,6055798.0
2016-09-21,44.89,44.89,43.85,44.67,9032909.0,0.0,1.0,44.62098282061527,44.62098282061527,43.587215341590095,44.402301238513786,9032909.0
2016-09-22,44.86,45.12,44.41,44.51,5873362.0,0.0,1.0,44.59116260487416,44.849604474630446,44.14385936875749,44.24326008789453,5873362.0
2016-09-23,44.98,45.1192,44.1,44.36,8694746.0,0.0,1.0,44.710443467838594,44.848809268877346,43.83571713943269,44.09415900918898,8694746.0
